timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,5
8,8
9,8
10,15
11,17
12,17
13,17
14,17
15,21
16,25
17,27
18,38
19,46
20,52
21,60
22,76
23,79
24,81
25,86
26,86
27,91
28,107
29,145
30,170
31,212
32,258
33,286
34,301
35,320
36,350
37,380
38,428
39,494
40,584
41,664
42,779
43,900
44,1014
45,1144
46,1253
47,1387
48,1553
49,1698
