timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,4
7,6
8,6
9,6
10,6
11,6
12,7
13,7
14,10
15,10
16,14
17,15
18,16
19,19
20,19
21,19
22,34
23,40
24,46
25,49
26,51
27,52
28,61
29,64
30,71
31,92
32,98
33,116
34,131
35,139
36,160
37,188
38,221
39,243
40,276
41,297
42,317
43,366
44,416
45,496
46,590
47,672
48,743
49,820
