timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,2
11,2
12,4
13,8
14,8
15,9
16,9
17,9
18,9
19,9
20,9
21,14
22,14
23,14
24,18
25,18
26,26
27,30
28,32
29,35
30,40
31,50
32,57
33,61
34,64
35,75
36,86
37,97
38,108
39,127
40,150
41,170
42,186
43,222
44,246
45,274
46,306
47,343
48,392
49,444
