timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,4
11,4
12,4
13,4
14,4
15,4
16,4
17,4
18,4
19,4
20,7
21,9
22,9
23,14
24,17
25,17
26,17
27,17
28,17
29,21
30,29
31,42
32,55
33,67
34,71
35,76
36,79
37,86
38,100
39,116
40,145
41,160
42,191
43,224
44,271
45,307
46,346
47,372
48,403
49,437
