timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,3
10,3
11,3
12,3
13,7
14,8
15,8
16,8
17,8
18,8
19,8
20,8
21,12
22,16
23,21
24,21
25,21
26,27
27,31
28,32
29,33
30,43
31,54
32,59
33,68
34,74
35,79
36,87
37,94
38,107
39,115
40,148
41,173
42,188
43,206
44,223
45,255
46,280
47,322
48,353
49,397
