timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,9
11,11
12,11
13,11
14,11
15,11
16,11
17,11
18,12
19,14
20,14
21,15
22,23
23,29
24,33
25,35
26,39
27,50
28,53
29,56
30,66
31,67
32,78
33,108
34,125
35,143
36,156
37,168
38,184
39,190
40,230
41,279
42,333
43,377
44,509
45,590
46,639
47,709
48,765
49,827
