timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,3
10,4
11,4
12,5
13,5
14,5
15,5
16,5
17,5
18,5
19,5
20,5
21,14
22,14
23,14
24,14
25,14
26,14
27,14
28,16
29,16
30,18
31,20
32,30
33,41
34,46
35,46
36,47
37,50
38,50
39,56
40,62
41,72
42,79
43,96
44,126
45,154
46,171
47,191
48,203
49,210
