timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,3
10,3
11,6
12,12
13,12
14,13
15,13
16,13
17,13
18,15
19,23
20,24
21,26
22,35
23,39
24,42
25,47
26,57
27,65
28,70
29,78
30,92
31,98
32,111
33,137
34,147
35,161
36,204
37,218
38,254
39,324
40,355
41,385
42,427
43,490
44,550
45,627
46,723
47,857
48,953
49,1075
