timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,7
9,10
10,10
11,10
12,10
13,10
14,10
15,15
16,22
17,27
18,33
19,36
20,38
21,46
22,50
23,55
24,61
25,69
26,86
27,101
28,122
29,141
30,154
31,171
32,191
33,225
34,252
35,283
36,325
37,381
38,455
39,562
40,631
41,694
42,754
43,857
44,964
45,1117
46,1260
47,1428
48,1604
49,1801
