timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,5
8,7
9,8
10,8
11,8
12,8
13,8
14,8
15,10
16,12
17,12
18,15
19,15
20,15
21,18
22,25
23,26
24,28
25,29
26,31
27,35
28,35
29,39
30,45
31,47
32,47
33,57
34,68
35,77
36,82
37,92
38,96
39,105
40,136
41,150
42,165
43,204
44,229
45,263
46,302
47,338
48,375
49,418
