timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,6
11,7
12,7
13,7
14,11
15,12
16,12
17,14
18,19
19,23
20,24
21,24
22,28
23,36
24,40
25,41
26,44
27,50
28,56
29,74
30,81
31,89
32,100
33,113
34,132
35,157
36,170
37,183
38,194
39,216
40,262
41,297
42,343
43,393
44,457
45,520
46,567
47,640
48,698
49,757
