timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,9
10,19
11,25
12,25
13,25
14,25
15,25
16,25
17,33
18,38
19,43
20,45
21,63
22,86
23,94
24,109
25,117
26,123
27,126
28,141
29,173
30,201
31,246
32,286
33,348
34,391
35,419
36,467
37,514
38,577
39,657
40,780
41,889
42,1021
43,1178
44,1359
45,1551
46,1748
47,1979
48,2169
49,2388
