timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,3
10,6
11,6
12,9
13,10
14,11
15,11
16,11
17,11
18,11
19,14
20,14
21,22
22,28
23,31
24,35
25,45
26,46
27,47
28,47
29,53
30,59
31,69
32,86
33,114
34,128
35,135
36,141
37,170
38,186
39,203
40,232
41,272
42,311
43,362
44,409
45,475
46,535
47,600
48,677
49,756
