timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,8
9,13
10,14
11,14
12,14
13,14
14,14
15,14
16,17
17,25
18,32
19,43
20,55
21,60
22,62
23,62
24,63
25,72
26,100
27,116
28,130
29,160
30,191
31,206
32,217
33,242
34,266
35,304
36,358
37,413
38,471
39,528
40,642
41,709
42,761
43,858
44,985
45,1120
46,1275
47,1483
48,1624
49,1832
