timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,3
7,4
8,4
9,5
10,5
11,5
12,5
13,5
14,5
15,5
16,8
17,8
18,11
19,13
20,13
21,16
22,17
23,20
24,24
25,27
26,30
27,34
28,44
29,51
30,56
31,60
32,62
33,63
34,76
35,86
36,91
37,116
38,131
39,149
40,175
41,189
42,203
43,227
44,272
45,317
46,363
47,417
48,462
49,527
