timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,4
7,6
8,6
9,6
10,6
11,6
12,6
13,6
14,7
15,15
16,20
17,23
18,25
19,25
20,25
21,28
22,28
23,28
24,28
25,37
26,47
27,69
28,87
29,103
30,111
31,111
32,117
33,121
34,137
35,143
36,175
37,219
38,294
39,343
40,387
41,411
42,430
43,463
44,488
45,535
46,607
47,708
48,836
49,989
