timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,4
9,4
10,4
11,4
12,4
13,4
14,4
15,4
16,4
17,4
18,4
19,9
20,9
21,9
22,10
23,10
24,12
25,12
26,12
27,12
28,12
29,12
30,14
31,14
32,24
33,32
34,38
35,38
36,39
37,39
38,39
39,39
40,39
41,46
42,54
43,78
44,96
45,120
46,141
47,144
48,150
49,154
