timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,6
9,6
10,6
11,15
12,17
13,17
14,17
15,17
16,17
17,17
18,20
19,42
20,47
21,52
22,64
23,82
24,88
25,88
26,94
27,100
28,120
29,153
30,203
31,258
32,293
33,311
34,338
35,373
36,416
37,483
38,540
39,627
40,758
41,865
42,984
43,1119
44,1254
45,1459
46,1647
47,1853
48,2048
49,2245
