timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,4
10,4
11,4
12,11
13,11
14,11
15,11
16,11
17,11
18,11
19,14
20,14
21,16
22,25
23,32
24,39
25,40
26,47
27,51
28,52
29,56
30,63
31,69
32,79
33,93
34,120
35,132
36,160
37,179
38,194
39,206
40,225
41,252
42,286
43,322
44,399
45,459
46,525
47,627
48,691
49,747
