timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,4
11,4
12,7
13,7
14,7
15,7
16,7
17,7
18,7
19,7
20,7
21,9
22,9
23,18
24,38
25,40
26,40
27,40
28,41
29,41
30,41
31,41
32,42
33,83
34,103
35,117
36,136
37,168
38,191
39,201
40,202
41,211
42,232
43,288
44,350
45,421
46,496
47,610
48,674
49,721
