timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,4
10,4
11,8
12,9
13,9
14,9
15,9
16,9
17,12
18,12
19,15
20,19
21,21
22,24
23,28
24,29
25,29
26,32
27,32
28,35
29,45
30,59
31,68
32,78
33,85
34,90
35,93
36,106
37,119
38,150
39,160
40,192
41,217
42,258
43,273
44,307
45,339
46,377
47,417
48,456
49,516
