timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,7
7,9
8,9
9,15
10,16
11,16
12,17
13,17
14,17
15,25
16,34
17,39
18,42
19,46
20,53
21,58
22,58
23,62
24,79
25,100
26,127
27,135
28,140
29,165
30,185
31,214
32,222
33,244
34,258
35,313
36,381
37,433
38,476
39,564
40,650
41,725
42,783
43,896
44,1025
45,1159
46,1299
47,1481
48,1637
49,1843
