timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,10
9,12
10,12
11,12
12,12
13,12
14,12
15,12
16,12
17,16
18,24
19,38
20,41
21,50
22,52
23,57
24,61
25,62
26,75
27,90
28,115
29,146
30,162
31,174
32,199
33,232
34,265
35,286
36,349
37,419
38,487
39,567
40,654
41,719
42,786
43,891
44,1005
45,1134
46,1326
47,1561
48,1759
49,1975
