timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,5
10,5
11,5
12,5
13,5
14,5
15,5
16,5
17,5
18,5
19,5
20,5
21,7
22,7
23,7
24,7
25,7
26,7
27,8
28,8
29,8
30,8
31,8
32,11
33,11
34,12
35,13
36,13
37,13
38,13
39,13
40,13
41,14
42,19
43,25
44,25
45,27
46,31
47,31
48,31
49,31
