timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,4
8,4
9,4
10,4
11,4
12,4
13,7
14,11
15,17
16,17
17,17
18,17
19,17
20,17
21,17
22,22
23,31
24,32
25,33
26,60
27,67
28,68
29,74
30,76
31,88
32,101
33,127
34,161
35,181
36,208
37,228
38,270
39,292
40,333
41,361
42,391
43,446
44,553
45,675
46,775
47,881
48,976
49,1094
