timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,2
11,2
12,8
13,11
14,14
15,14
16,14
17,14
18,14
19,14
20,14
21,23
22,32
23,37
24,39
25,43
26,60
27,69
28,72
29,76
30,95
31,105
32,129
33,136
34,148
35,160
36,183
37,225
38,246
39,264
40,298
41,327
42,367
43,422
44,506
45,569
46,650
47,722
48,803
49,908
