timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,4
10,8
11,10
12,11
13,12
14,12
15,12
16,12
17,12
18,12
19,25
20,33
21,39
22,41
23,42
24,46
25,47
26,51
27,58
28,68
29,80
30,94
31,117
32,138
33,151
34,163
35,187
36,210
37,218
38,243
39,282
40,336
41,370
42,411
43,477
44,536
45,604
46,661
47,744
48,840
49,916
