timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,2
11,7
12,12
13,12
14,12
15,12
16,12
17,12
18,12
19,12
20,12
21,14
22,20
23,29
24,32
25,37
26,45
27,45
28,46
29,46
30,48
31,53
32,64
33,72
34,78
35,93
36,114
37,129
38,152
39,171
40,192
41,199
42,214
43,243
44,267
45,298
46,363
47,448
48,495
49,532
