timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,2
11,18
12,20
13,20
14,20
15,20
16,20
17,20
18,20
19,30
20,40
21,48
22,56
23,62
24,73
25,85
26,93
27,101
28,114
29,137
30,157
31,182
32,219
33,259
34,288
35,325
36,373
37,403
38,453
39,546
40,637
41,718
42,809
43,925
44,1099
45,1235
46,1441
47,1620
48,1754
49,1926
