timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,2
11,11
12,18
13,18
14,18
15,18
16,18
17,18
18,18
19,26
20,36
21,40
22,52
23,55
24,69
25,74
26,83
27,87
28,92
29,107
30,125
31,131
32,150
33,190
34,224
35,250
36,282
37,325
38,364
39,402
40,469
41,503
42,543
43,628
44,741
45,880
46,1036
47,1199
48,1338
49,1476
