timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,2
11,4
12,7
13,7
14,7
15,7
16,7
17,7
18,7
19,7
20,8
21,9
22,9
23,10
24,23
25,31
26,37
27,37
28,37
29,37
30,38
31,41
32,53
33,55
34,67
35,85
36,112
37,132
38,147
39,153
40,167
41,189
42,206
43,228
44,254
45,323
46,398
47,471
48,525
49,573
