timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,5
10,10
11,11
12,12
13,12
14,12
15,12
16,12
17,12
18,12
19,17
20,19
21,20
22,30
23,42
24,49
25,54
26,55
27,56
28,59
29,66
30,68
31,84
32,101
33,127
34,156
35,175
36,204
37,231
38,261
39,286
40,318
41,350
42,389
43,460
44,513
45,573
46,704
47,814
48,891
49,988
