timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,4
10,5
11,5
12,5
13,9
14,9
15,9
16,9
17,9
18,9
19,9
20,13
21,13
22,13
23,21
24,24
25,30
26,38
27,42
28,47
29,52
30,52
31,52
32,61
33,67
34,83
35,99
36,133
37,159
38,179
39,196
40,216
41,230
42,258
43,281
44,335
45,380
46,437
47,508
48,566
49,647
