timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,4
8,4
9,9
10,10
11,10
12,10
13,10
14,10
15,10
16,10
17,13
18,17
19,19
20,19
21,27
22,32
23,32
24,40
25,42
26,56
27,62
28,62
29,76
30,85
31,98
32,106
33,125
34,136
35,157
36,198
37,219
38,234
39,261
40,301
41,352
42,370
43,422
44,464
45,521
46,598
47,716
48,812
49,892
