timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,9
8,9
9,9
10,9
11,9
12,9
13,9
14,9
15,9
16,9
17,15
18,24
19,26
20,29
21,32
22,33
23,33
24,36
25,36
26,37
27,50
28,63
29,75
30,86
31,93
32,107
33,130
34,144
35,155
36,178
37,193
38,214
39,274
40,322
41,347
42,395
43,458
44,519
45,600
46,676
47,793
48,886
49,971
