timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,3
9,3
10,3
11,3
12,7
13,7
14,7
15,7
16,7
17,9
18,12
19,17
20,19
21,19
22,19
23,19
24,25
25,27
26,43
27,50
28,67
29,77
30,95
31,99
32,105
33,109
34,115
35,133
36,166
37,208
38,248
39,308
40,350
41,375
42,418
43,486
44,539
45,583
46,651
47,761
48,862
49,992
