timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,7
8,10
9,10
10,11
11,11
12,11
13,11
14,11
15,11
16,11
17,14
18,20
19,30
20,35
21,38
22,41
23,44
24,45
25,50
26,61
27,73
28,85
29,95
30,103
31,121
32,136
33,156
34,168
35,185
36,215
37,248
38,270
39,299
40,352
41,388
42,414
43,475
44,577
45,672
46,780
47,878
48,949
49,1038
