timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,2
11,3
12,6
13,6
14,6
15,6
16,6
17,6
18,6
19,6
20,6
21,10
22,12
23,15
24,16
25,16
26,16
27,17
28,17
29,17
30,22
31,22
32,26
33,30
34,34
35,39
36,42
37,43
38,43
39,45
40,51
41,58
42,71
43,87
44,102
45,108
46,118
47,134
48,141
49,153
