timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,3
9,3
10,3
11,3
12,3
13,3
14,3
15,3
16,3
17,3
18,3
19,3
20,5
21,5
22,6
23,6
24,6
25,6
26,6
27,6
28,6
29,6
30,6
31,6
32,12
33,13
34,13
35,17
36,18
37,18
38,18
39,18
40,18
41,22
42,27
43,29
44,29
45,37
46,50
47,58
48,59
49,64
