timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,4
8,4
9,9
10,9
11,10
12,10
13,10
14,10
15,10
16,10
17,14
18,29
19,29
20,32
21,35
22,36
23,38
24,38
25,38
26,39
27,44
28,49
29,81
30,103
31,127
32,149
33,158
34,158
35,162
36,186
37,209
38,247
39,295
40,350
41,424
42,472
43,541
44,600
45,652
46,744
47,824
48,925
49,1012
