timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,3
10,6
11,6
12,6
13,6
14,10
15,12
16,12
17,12
18,12
19,15
20,22
21,23
22,26
23,29
24,38
25,42
26,52
27,56
28,61
29,76
30,100
31,114
32,127
33,153
34,167
35,186
36,213
37,254
38,288
39,356
40,398
41,433
42,493
43,585
44,666
45,765
46,887
47,1033
48,1119
49,1299
