timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,6
7,11
8,11
9,11
10,11
11,11
12,14
13,15
14,18
15,18
16,26
17,30
18,30
19,34
20,41
21,51
22,55
23,59
24,68
25,79
26,94
27,112
28,124
29,139
30,153
31,170
32,200
33,225
34,252
35,275
36,320
37,381
38,425
39,482
40,585
41,655
42,718
43,785
44,884
45,1050
46,1216
47,1370
48,1492
49,1639
