timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,5
10,8
11,10
12,10
13,11
14,11
15,11
16,11
17,11
18,11
19,13
20,16
21,25
22,30
23,31
24,35
25,39
26,41
27,41
28,42
29,48
30,55
31,67
32,77
33,104
34,118
35,130
36,136
37,144
38,157
39,177
40,197
41,219
42,245
43,290
44,355
45,393
46,460
47,519
48,552
49,610
