timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,6
9,6
10,6
11,6
12,6
13,6
14,8
15,18
16,18
17,19
18,25
19,25
20,25
21,31
22,36
23,39
24,44
25,56
26,63
27,70
28,80
29,100
30,115
31,121
32,132
33,156
34,161
35,172
36,218
37,269
38,293
39,336
40,378
41,415
42,453
43,524
44,628
45,724
46,811
47,903
48,993
49,1095
