timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,2
11,4
12,5
13,7
14,8
15,9
16,9
17,9
18,9
19,9
20,9
21,9
22,9
23,12
24,19
25,28
26,35
27,47
28,47
29,47
30,47
31,47
32,50
33,63
34,67
35,84
36,123
37,130
38,142
39,177
40,208
41,222
42,234
43,259
44,307
45,336
46,406
47,511
48,572
49,640
