timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,3
8,6
9,6
10,6
11,6
12,9
13,9
14,9
15,9
16,10
17,13
18,13
19,13
20,17
21,19
22,33
23,41
24,42
25,45
26,47
27,47
28,54
29,61
30,70
31,86
32,115
33,148
34,159
35,169
36,188
37,200
38,239
39,254
40,281
41,309
42,350
43,414
44,500
45,607
46,707
47,801
48,847
49,932
