timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,5
10,9
11,9
12,9
13,9
14,11
15,21
16,21
17,21
18,21
19,38
20,43
21,43
22,43
23,53
24,60
25,66
26,75
27,79
28,81
29,96
30,117
31,142
32,165
33,190
34,222
35,248
36,275
37,290
38,314
39,362
40,413
41,484
42,535
43,608
44,698
45,801
46,907
47,1040
48,1164
49,1277
