timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,2
11,3
12,4
13,5
14,6
15,6
16,6
17,6
18,6
19,6
20,6
21,9
22,13
23,14
24,19
25,20
26,20
27,21
28,21
29,21
30,21
31,21
32,23
33,28
34,38
35,54
36,83
37,91
38,91
39,95
40,97
41,101
42,114
43,132
44,161
45,184
46,202
47,258
48,304
49,336
