timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,4
9,6
10,12
11,12
12,12
13,12
14,12
15,12
16,12
17,24
18,32
19,33
20,38
21,42
22,44
23,49
24,53
25,59
26,67
27,78
28,90
29,108
30,119
31,133
32,148
33,168
34,181
35,204
36,235
37,258
38,297
39,346
40,383
41,439
42,496
43,555
44,589
45,656
46,742
47,893
48,999
49,1099
