timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,8
10,8
11,10
12,13
13,13
14,13
15,13
16,13
17,13
18,18
19,18
20,23
21,31
22,39
23,51
24,62
25,64
26,67
27,74
28,78
29,83
30,100
31,128
32,161
33,186
34,197
35,211
36,267
37,299
38,339
39,386
40,441
41,501
42,568
43,657
44,778
45,914
46,995
47,1136
48,1270
49,1433
