timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,6
8,8
9,8
10,8
11,8
12,13
13,14
14,18
15,23
16,23
17,27
18,33
19,36
20,45
21,49
22,56
23,67
24,81
25,93
26,112
27,124
28,144
29,158
30,182
31,226
32,261
33,287
34,319
35,359
36,458
37,577
38,669
39,766
40,853
41,908
42,990
43,1124
44,1308
45,1525
46,1754
47,2068
48,2304
49,2581
