timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,7
9,13
10,14
11,15
12,21
13,22
14,22
15,22
16,27
17,32
18,48
19,56
20,60
21,66
22,87
23,107
24,118
25,139
26,146
27,165
28,175
29,192
30,228
31,285
32,324
33,364
34,405
35,451
36,523
37,570
38,650
39,783
40,890
41,997
42,1114
43,1267
44,1495
45,1703
46,1944
47,2162
48,2360
49,2581
