timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,6
9,6
10,6
11,7
12,7
13,11
14,12
15,13
16,13
17,13
18,19
19,21
20,23
21,26
22,28
23,33
24,36
25,37
26,41
27,45
28,52
29,61
30,72
31,87
32,106
33,118
34,127
35,142
36,156
37,179
38,215
39,247
40,272
41,312
42,355
43,390
44,445
45,503
46,559
47,626
48,689
49,778
