timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,5
9,9
10,9
11,10
12,10
13,10
14,10
15,10
16,10
17,17
18,27
19,33
20,40
21,45
22,45
23,45
24,54
25,55
26,64
27,85
28,89
29,113
30,134
31,170
32,203
33,215
34,226
35,244
36,291
37,318
38,369
39,452
40,555
41,613
42,715
43,835
44,914
45,999
46,1087
47,1213
48,1372
49,1533
