timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,3
11,6
12,6
13,6
14,7
15,7
16,7
17,7
18,7
19,7
20,7
21,8
22,15
23,20
24,31
25,42
26,43
27,43
28,43
29,48
30,50
31,54
32,59
33,82
34,100
35,132
36,167
37,189
38,214
39,229
40,238
41,262
42,302
43,344
44,402
45,470
46,540
47,648
48,725
49,785
