timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,2
11,2
12,2
13,3
14,6
15,6
16,6
17,6
18,6
19,6
20,6
21,6
22,6
23,11
24,13
25,17
26,17
27,17
28,17
29,20
30,21
31,21
32,21
33,23
34,25
35,30
36,43
37,54
38,57
39,63
40,64
41,67
42,70
43,86
44,93
45,117
46,152
47,179
48,204
49,218
