timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,9
11,10
12,14
13,15
14,15
15,15
16,15
17,15
18,15
19,25
20,32
21,40
22,42
23,42
24,49
25,59
26,62
27,67
28,71
29,84
30,107
31,126
32,150
33,178
34,194
35,212
36,252
37,265
38,305
39,339
40,386
41,459
42,525
43,627
44,767
45,911
46,1002
47,1125
48,1230
49,1345
