timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,4
9,5
10,5
11,11
12,14
13,15
14,15
15,17
16,17
17,17
18,17
19,24
20,28
21,36
22,50
23,66
24,71
25,71
26,75
27,75
28,78
29,82
30,111
31,129
32,150
33,174
34,205
35,231
36,268
37,294
38,317
39,379
40,440
41,478
42,537
43,622
44,718
45,834
46,980
47,1084
48,1200
49,1306
