timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,7
11,7
12,7
13,10
14,10
15,10
16,10
17,10
18,14
19,20
20,27
21,30
22,38
23,44
24,49
25,57
26,63
27,67
28,70
29,81
30,99
31,112
32,137
33,165
34,188
35,208
36,240
37,253
38,280
39,326
40,366
41,409
42,445
43,510
44,576
45,684
46,829
47,951
48,1051
49,1149
