timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,4
11,5
12,5
13,5
14,5
15,5
16,5
17,8
18,9
19,9
20,9
21,9
22,11
23,11
24,17
25,17
26,17
27,20
28,22
29,23
30,23
31,26
32,36
33,44
34,55
35,57
36,64
37,80
38,86
39,87
40,93
41,112
42,119
43,135
44,173
45,198
46,231
47,276
48,316
49,358
