timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,4
7,5
8,6
9,11
10,14
11,14
12,14
13,14
14,14
15,14
16,14
17,17
18,28
19,34
20,38
21,46
22,58
23,62
24,63
25,63
26,63
27,74
28,86
29,115
30,130
31,160
32,194
33,226
34,228
35,240
36,257
37,281
38,325
39,376
40,455
41,557
42,629
43,712
44,791
45,903
46,1031
47,1161
48,1284
49,1399
