timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,3
10,4
11,4
12,4
13,4
14,4
15,5
16,5
17,5
18,5
19,5
20,5
21,5
22,9
23,13
24,22
25,25
26,25
27,25
28,25
29,25
30,27
31,35
32,35
33,40
34,51
35,65
36,76
37,87
38,89
39,109
40,118
41,123
42,128
43,144
44,173
45,210
46,259
47,315
48,345
49,377
