timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,4
8,7
9,7
10,7
11,7
12,8
13,9
14,9
15,9
16,9
17,14
18,23
19,27
20,31
21,32
22,32
23,32
24,37
25,40
26,55
27,60
28,70
29,73
30,85
31,111
32,134
33,144
34,144
35,161
36,183
37,209
38,228
39,274
40,345
41,384
42,434
43,488
44,561
45,651
46,718
47,793
48,896
49,1006
