timestep,cases
0,2
1,2
2,2
3,2
4,2
5,2
6,4
7,7
8,7
9,7
10,7
11,7
12,7
13,7
14,7
15,11
16,11
17,11
18,15
19,17
20,21
21,24
22,27
23,33
24,33
25,34
26,36
27,38
28,38
29,55
30,64
31,75
32,100
33,120
34,127
35,129
36,133
37,143
38,170
39,192
40,217
41,248
42,291
43,366
44,407
45,462
46,517
47,580
48,629
49,674
